"ID"	"ID_SwissFIR"	"Category"	"Density"	"Matrix_unit_Density"	"Energy_kilojoules"	"Energy_kilocalories"	"Fat_total"	"Fatty_acids_saturated"	"Fatty_acids_monounsaturated"	"Fatty_acids_polyunsaturated"	"Cholesterol"	"Carbohydrates_available"	"Sugars"	"Starch"	"Dietary_fibres"	"Protein"	"Salt_NaCl"	"Alcohol"	"Water"	"Vitamin_A_activity_RE"	"Vitamin_A_activity_RAE"	"All-trans_retinol_equivalents"	"Beta-carotene_activity"	"Beta-carotene"	"Vitamin_B1_thiamine"	"Vitamin_B2_riboflavin"	"Vitamin_B6_pyridoxine"	"Vitamin_B12_cobalamin"	"Niacin"	"Folate"	"Panthotenic_acid"	"Vitamin_C_ascorbic_acid"	"Vitamin_D_calciferol"	"Vitamin_E_activity"	"Potassium_K"	"Sodium_Na"	"Chloride_Cl"	"Calcium_Ca"	"Magnesium_Mg"	"Phosphorus_P"	"Iron_Fe"	"Iodide_I"	"Zinc_Zn"	"Selenium_Se"	"Record_has_changed"	"FileVersion"	"Branded"	"Language"
1041	0	45	0	0	1480.00	348.00	2.20	0.30	0.50	1.20	0.00	65.00	1.40	0.00	5.70	14.30	0.10	0.00	12.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	210.00	27.00	0.00	28.00	64.00	240.00	2.40	0.00	2.80	0.00	0	200	0	0.00
1042	0	45	0	0	1460.00	346.00	2.70	0.40	0.70	1.50	0.00	60.00	1.20	0.00	9.40	15.60	0.00	0.00	12.40	0.00	0.00	0.00	0.00	0.00	0.46	0.09	0.20	0.00	0.00	0.00	0.68	0.00	0.00	1.40	390.00	13.00	0.00	35.00	140.00	450.00	3.60	0.00	4.50	0.00	0	200	0	0.00
1043	0	45	0	0	1480.00	348.00	1.50	0.30	0.30	0.70	0.00	69.00	0.90	0.00	2.80	13.30	0.00	0.00	13.10	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.07	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100.00	6.80	0.00	22.00	23.00	110.00	1.00	0.00	0.90	0.00	0	200	0	0.00
1044	0	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.30	0.00	12.00	0.70	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
1046	0	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	2.20	1.60	12.00	4.10	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
1047	0	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.40	0.20	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
1049	0	19	0	0	305.00	72.00	0.40	0.10	0.00	0.10	0.00	15.40	15.30	0.10	2.80	0.40	0.00	0.00	81.10	6.00	3.00	0.00	34.00	20.00	0.02	0.01	0.05	0.00	0.10	12.00	0.11	6.40	0.00	0.66	140.00	5.30	2.90	6.30	5.30	12.00	0.30	1.10	0.10	0.00	0	200	0	0.00
1050	0	19	0	0	316.00	75.00	0.40	0.10	0.10	0.10	0.00	15.80	15.80	0.00	3.00	0.50	0.00	0.00	80.30	1.00	0.00	0.00	6.00	4.00	0.02	0.02	0.03	0.00	0.22	9.10	0.12	4.20	0.00	0.65	150.00	2.60	2.60	12.00	9.10	17.00	0.30	1.00	0.20	0.00	0	200	0	0.00
1051	0	19	0	0	255.00	60.00	0.10	0.00	0.00	0.00	0.00	12.50	12.50	0.00	2.60	1.00	0.00	0.00	83.80	378.00	189.00	0.00	2266.00	1743.00	0.03	0.04	0.07	0.00	0.54	6.10	0.26	4.90	0.00	0.88	350.00	2.50	1.30	19.00	13.00	25.00	0.50	0.60	0.20	0.00	0	200	0	0.00
1052	0	19	0	0	361.00	85.00	0.60	0.10	0.10	0.20	0.00	17.60	17.60	0.00	2.00	1.50	0.00	0.00	78.40	7.00	3.00	0.00	40.00	17.00	0.03	0.05	0.05	0.00	0.27	15.10	0.19	4.10	0.00	0.11	250.00	3.40	3.40	19.00	15.00	20.00	0.50	1.10	0.10	0.00	0	200	0	0.00
1053	0	19	0	0	278.00	66.00	0.20	0.00	0.00	0.00	0.00	13.80	13.80	0.00	2.60	0.80	0.00	0.00	82.50	49.00	24.00	0.00	291.00	116.00	0.04	0.04	0.04	0.00	0.44	4.80	0.18	3.10	0.00	0.57	180.00	0.00	3.40	12.00	16.00	34.00	0.50	1.10	0.10	0.00	0	200	0	0.00
1054	0	19	0	0	250.00	59.00	0.20	0.00	0.00	0.10	0.00	12.60	10.90	0.00	2.00	0.70	0.00	0.00	84.50	19.00	10.00	0.00	114.00	65.00	0.07	0.05	0.05	0.00	0.49	1.70	0.20	4.70	0.00	1.06	200.00	2.10	1.90	9.70	9.80	21.00	0.30	1.70	0.10	0.00	0	200	0	0.00
1055	0	19	0	0	214.00	51.00	0.30	0.00	0.10	0.10	0.00	7.90	7.90	0.00	8.00	0.40	0.00	0.00	83.50	5.00	3.00	0.00	30.00	0.00	0.02	0.02	0.05	0.00	0.23	7.00	0.11	13.10	0.00	0.50	230.00	3.80	2.10	17.00	7.50	24.00	0.40	1.30	0.30	0.00	0	200	0	0.00
1056	0	19	0	0	225.00	53.00	0.10	0.00	0.00	0.10	0.00	10.90	10.90	0.00	2.80	0.70	0.00	0.00	85.40	33.00	16.00	0.00	198.00	135.00	0.03	0.02	0.04	0.00	0.45	2.60	0.15	2.90	0.00	0.75	270.00	2.50	1.20	15.00	9.90	28.00	0.50	0.10	0.10	0.00	0	200	0	0.00
1057	0	82	0	0	326.00	77.00	0.10	0.00	0.00	0.10	0.00	15.90	0.70	15.00	2.10	2.00	0.00	0.00	79.80	1.00	1.00	0.00	7.00	5.00	0.07	0.05	0.15	0.00	1.10	12.70	0.33	9.20	0.00	0.06	340.00	2.80	48.00	5.80	18.00	47.00	0.40	3.90	0.30	0.00	0	200	0	0.00
1059	0	59	0	0	550.00	131.00	2.00	0.30	0.50	1.10	0.00	17.70	1.00	16.80	6.20	7.40	0.00	0.00	66.70	10.00	5.00	0.00	63.00	63.00	0.14	0.04	0.09	0.00	0.44	68.00	0.24	1.20	0.00	0.68	330.00	3.00	33.00	44.00	48.00	140.00	1.90	0.20	0.90	0.00	0	200	0	0.00
1060	0	59	0	0	501.00	119.00	0.50	0.10	0.10	0.20	0.00	16.40	0.40	16.00	6.20	8.90	0.00	0.00	67.90	1.00	1.00	0.00	8.00	8.00	0.13	0.04	0.06	0.00	0.60	27.50	0.28	1.50	0.00	0.10	240.00	1.10	31.00	22.00	31.00	130.00	2.50	0.30	1.20	0.00	0	200	0	0.00
1061	0	59	0	0	644.00	155.00	7.30	1.00	1.50	4.30	0.00	2.50	2.30	0.20	8.80	15.30	0.00	0.00	67.40	25.00	13.00	0.00	152.00	152.00	0.27	0.14	0.28	0.00	0.70	50.00	0.37	8.20	0.00	0.54	540.00	2.00	3.40	72.00	75.00	200.00	2.20	2.50	1.50	0.00	0	200	0	0.00
1062	0	93	0	0	581.00	137.00	1.10	0.20	0.10	0.40	32.00	26.30	1.40	24.10	1.30	5.00	0.90	0.00	66.40	24.00	24.00	24.00	0.00	0.00	0.05	0.02	0.02	0.00	0.64	5.80	0.10	0.00	0.00	0.08	49.00	340.00	520.00	8.30	13.00	55.00	0.80	1.40	0.50	0.00	0	200	0	0.00
1063	0	93	0	0	698.00	165.00	0.60	0.10	0.00	0.20	0.00	32.80	0.20	32.50	2.40	5.90	1.00	0.00	58.90	0.00	0.00	0.00	0.00	0.00	0.04	0.02	0.07	0.00	0.84	10.10	0.13	0.00	0.00	0.09	56.00	420.00	640.00	9.80	22.00	73.00	0.50	0.50	0.70	0.00	0	200	0	0.00
1064	0	93	0	0	665.00	158.00	1.20	0.20	0.10	0.50	0.00	28.20	0.30	27.70	5.40	5.90	1.00	0.00	59.80	0.00	0.00	0.00	0.00	0.00	0.27	0.04	0.08	0.00	1.30	13.00	0.34	0.00	0.00	0.09	110.00	420.00	640.00	15.00	48.00	160.00	1.40	1.10	1.40	0.00	0	200	0	0.00
1065	0	97	0	0	514.00	121.00	0.30	0.10	0.10	0.10	0.00	26.70	0.10	24.50	0.40	2.50	1.40	0.00	70.10	0.00	0.00	0.00	0.00	0.00	0.05	0.01	0.02	0.00	1.28	3.10	0.20	0.00	0.00	0.02	29.00	540.00	830.00	24.00	11.00	56.00	0.10	1.00	0.60	0.00	0	200	0	0.00
1066	0	97	0	0	496.00	117.00	0.30	0.10	0.10	0.10	0.00	25.90	0.10	25.90	0.30	2.50	1.30	0.00	71.10	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.01	0.00	0.48	4.50	0.11	0.00	0.00	0.02	15.00	530.00	800.00	6.60	8.80	37.00	0.10	0.90	0.30	0.00	0	200	0	0.00
1067	0	97	0	0	562.00	133.00	1.10	0.20	0.30	0.40	0.00	27.00	0.20	26.80	1.90	2.80	1.50	0.00	67.30	0.00	0.00	0.00	0.00	0.00	0.07	0.01	0.02	0.00	1.22	12.70	0.29	0.00	0.00	0.08	66.00	610.00	1000.00	8.60	45.00	59.00	0.40	1.10	0.60	0.00	0	200	0	0.00
1068	0	72	1	1	3330.00	810.00	90.00	6.30	67.50	11.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	200	0	0.00
1069	0	72	1	1	3330.00	810.00	90.00	6.30	68.40	10.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	200	0	0.00
1070	0	58	0	0	654.00	157.00	11.40	2.90	4.30	2.00	508.00	0.30	0.30	0.00	0.00	13.20	0.40	0.00	75.00	166.00	165.00	164.00	14.00	4.00	0.09	0.27	0.09	1.22	0.04	59.60	2.01	0.00	3.10	0.38	130.00	150.00	190.00	56.00	9.10	220.00	1.90	34.00	1.60	22.00	0	200	0	0.00
1071	0	70	0	0	1210.00	291.00	20.70	8.80	9.70	1.60	104.00	0.00	0.00	0.00	0.00	26.10	0.10	0.00	53.10	8.00	8.00	7.00	7.00	5.00	0.05	0.22	0.18	1.37	0.00	6.50	1.29	0.00	5.40	0.31	220.00	41.00	96.00	6.10	15.00	160.00	0.90	2.70	3.70	0.00	0	200	0	0.00
1072	0	34	0	0	1310.00	314.00	20.90	9.00	9.80	0.80	100.00	0.00	0.00	0.00	0.00	31.50	0.10	0.00	47.70	11.00	10.00	8.00	17.00	13.00	0.06	0.24	0.11	4.60	3.91	3.30	0.53	0.00	0.00	0.53	230.00	36.00	88.00	5.30	18.00	210.00	3.60	0.50	8.00	0.00	0	200	0	0.00
1073	0	70	0	0	776.00	185.00	7.10	2.10	2.00	0.70	121.00	0.00	0.00	0.00	0.00	30.10	0.30	0.00	62.80	9.00	8.00	7.00	7.00	5.00	0.08	0.38	0.31	1.90	7.38	14.80	1.71	0.00	0.00	0.22	330.00	120.00	100.00	30.00	30.00	270.00	2.00	0.10	5.90	0.00	0	200	0	0.00
1074	0	34	0	0	634.00	151.00	4.40	1.50	1.80	0.30	78.00	0.00	0.00	0.00	0.00	27.70	0.10	0.00	67.90	9.00	7.00	6.00	13.00	8.00	0.07	0.21	0.13	4.81	5.23	3.30	0.62	0.00	0.00	0.22	280.00	54.00	71.00	4.60	21.00	240.00	2.20	0.10	7.40	0.00	0	200	0	0.00
1075	0	34	0	0	687.00	163.00	4.80	1.70	2.00	0.40	85.00	0.00	0.00	0.00	0.00	30.00	0.10	0.00	65.20	9.00	8.00	7.00	14.00	9.00	0.07	0.23	0.14	5.21	5.67	3.50	0.67	0.00	0.00	0.24	300.00	59.00	76.00	5.00	22.00	260.00	2.40	0.10	8.10	0.00	0	200	0	0.00
1076	0	34	0	0	798.00	189.00	5.60	1.90	2.30	0.40	98.00	0.00	0.00	0.00	0.00	34.80	0.20	0.00	59.60	11.00	9.00	8.00	16.00	10.00	0.08	0.27	0.16	6.05	6.58	4.10	0.77	0.00	0.00	0.28	350.00	69.00	89.00	5.80	26.00	300.00	2.80	0.20	9.40	0.00	0	200	0	0.00
1077	0	62	0	0	958.00	229.00	11.60	2.40	3.20	0.90	92.00	0.00	0.00	0.00	0.00	31.20	0.20	0.00	57.30	3.00	3.00	3.00	0.00	0.00	0.53	0.34	0.40	0.97	4.00	2.90	0.55	0.00	0.00	0.46	240.00	75.00	78.00	8.50	26.00	150.00	1.50	1.30	6.70	0.00	0	200	0	0.00
1079	0	62	0	0	1220.00	292.00	14.80	3.10	4.00	1.10	118.00	0.00	0.00	0.00	0.00	39.70	0.20	0.00	45.50	4.00	4.00	4.00	0.00	0.00	0.68	0.43	0.51	1.23	5.10	3.70	0.70	0.00	0.00	0.59	310.00	96.00	100.00	11.00	33.00	190.00	1.90	1.60	8.60	0.00	0	200	0	0.00
1080	0	40	0	0	943.00	228.00	19.20	7.90	9.70	1.90	53.00	1.20	1.20	0.00	0.00	12.50	1.90	0.00	63.40	0.00	0.00	0.00	0.00	0.00	0.14	0.11	0.13	0.80	2.40	0.00	0.30	5.70	0.80	0.00	150.00	760.00	1020.00	20.00	12.00	180.00	0.50	0.00	1.50	5.10	0	200	0	0.00
1081	0	40	0	0	1030.00	249.00	21.50	8.20	9.70	1.70	51.00	0.50	0.50	0.00	0.00	13.40	2.10	0.00	61.80	2.00	2.00	2.00	2.00	2.00	0.33	0.12	0.09	0.70	3.05	0.90	0.40	37.30	0.70	0.00	190.00	840.00	1140.00	11.00	13.00	190.00	0.80	0.40	1.60	6.80	0	200	0	0.00
1082	0	40	0	0	1000.00	242.00	20.40	7.80	9.40	1.60	51.00	0.60	0.60	0.00	0.00	13.90	2.20	0.00	61.90	1.00	1.00	1.00	2.00	2.00	0.23	0.11	0.11	0.80	3.47	0.90	0.50	17.50	1.00	0.00	190.00	870.00	1180.00	7.90	13.00	190.00	0.80	0.40	1.80	7.30	0	200	0	0.00
1083	0	40	0	0	1010.00	244.00	21.80	8.20	10.20	1.60	46.00	0.50	0.50	0.00	0.00	11.50	2.10	0.00	62.90	0.00	0.00	0.00	0.00	0.00	0.24	0.12	0.16	0.70	2.60	0.00	0.50	39.70	1.00	0.00	170.00	850.00	1160.00	6.50	11.00	180.00	0.50	0.00	1.30	6.10	0	200	0	0.00
1084	0	40	0	0	1060.00	256.00	22.30	8.80	10.80	2.00	51.00	1.40	1.40	0.00	0.00	12.50	2.30	0.00	60.10	1.00	1.00	0.00	8.00	8.00	0.24	0.11	0.13	0.50	3.10	2.40	0.40	41.90	0.90	0.00	100.00	900.00	1170.00	19.00	12.00	190.00	0.50	1.50	1.40	6.00	0	200	0	0.00
1085	0	40	0	0	980.00	236.00	18.80	7.40	8.80	1.80	67.00	0.50	0.50	0.00	0.00	16.20	1.90	0.00	61.80	0.00	0.00	0.00	0.00	0.00	0.48	0.12	0.21	0.40	4.70	0.00	0.70	2.20	0.00	0.00	260.00	760.00	1060.00	10.00	18.00	160.00	1.00	0.00	2.10	8.30	0	200	0	0.00
1086	0	40	0	0	1110.00	268.00	22.40	9.00	10.40	1.90	61.00	0.50	0.50	0.00	0.00	16.20	2.30	0.00	57.80	0.00	0.00	0.00	0.00	0.00	0.29	0.13	0.16	0.80	4.00	0.00	0.60	34.60	0.00	0.00	260.00	930.00	1290.00	10.00	17.00	190.00	1.00	0.00	2.30	8.40	0	200	0	0.00
1087	0	24	0	0	1900.00	460.00	39.10	15.40	18.70	3.80	97.00	0.80	0.80	0.00	0.00	26.10	4.50	0.00	26.40	0.00	0.00	0.00	0.00	0.00	0.28	0.16	0.22	1.80	7.20	0.00	0.90	3.90	1.60	0.00	390.00	1780.00	2540.00	0.00	28.00	330.00	3.00	0.00	3.90	13.00	0	200	0	0.00
1088	0	24	0	0	1480.00	358.00	32.30	12.00	14.80	2.90	71.00	0.20	0.20	0.00	0.00	16.50	2.10	0.00	47.90	0.00	0.00	0.00	0.00	0.00	0.45	0.12	0.21	0.70	4.70	0.00	0.90	19.50	0.00	0.00	260.00	830.00	1280.00	14.00	17.00	170.00	0.70	0.00	1.80	9.40	0	200	0	0.00
1089	0	24	0	0	1720.00	415.00	34.90	13.60	15.70	3.00	80.00	0.00	0.00	0.00	0.00	25.20	3.90	0.00	34.40	0.00	0.00	0.00	0.00	0.00	0.42	0.15	0.34	1.70	6.90	0.00	0.90	7.00	1.10	0.00	400.00	1540.00	2520.00	16.00	15.00	150.00	2.20	0.00	4.00	12.00	0	200	0	0.00
1090	0	24	0	0	2030.00	491.00	42.70	16.90	19.10	3.50	86.00	0.00	0.00	0.00	0.00	26.60	3.50	0.00	26.60	0.00	0.00	0.00	0.00	0.00	0.23	0.13	0.22	2.00	5.50	0.00	0.70	0.00	1.60	0.00	320.00	1410.00	2260.00	21.00	21.00	180.00	1.90	0.00	3.90	11.00	0	200	0	0.00
1091	0	24	0	0	1520.00	367.00	30.10	11.30	13.40	2.70	84.00	0.00	0.00	0.00	0.00	24.10	3.90	0.00	40.20	1.00	0.00	0.00	5.00	5.00	0.55	0.18	0.31	1.20	7.30	2.50	1.00	18.60	1.70	0.00	390.00	1560.00	2550.00	0.00	18.00	200.00	1.30	0.80	3.00	13.00	0	200	0	0.00
1092	0	40	0	0	852.00	205.00	16.40	5.10	7.50	2.30	65.00	0.90	0.90	0.00	0.00	13.50	2.30	0.00	65.30	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.18	0.90	4.60	0.00	0.90	36.30	0.00	0.00	210.00	920.00	1190.00	13.00	17.00	210.00	0.50	0.00	1.10	8.60	0	200	0	0.00
1093	0	36	0	0	392.00	93.00	3.10	1.20	1.50	0.20	35.00	0.60	0.60	0.00	0.00	15.70	2.30	0.00	77.00	0.00	0.00	0.00	0.00	0.00	0.47	0.15	0.27	0.00	4.20	0.00	0.70	46.30	0.00	0.00	380.00	910.00	1250.00	7.50	18.00	240.00	0.70	0.00	2.10	7.40	0	200	0	0.00
1094	0	24	0	0	1750.00	422.00	37.10	13.60	15.70	3.10	76.00	0.00	0.00	0.00	0.00	22.00	3.80	0.00	36.00	0.00	0.00	0.00	0.00	0.00	0.47	0.15	0.24	1.10	5.90	0.00	0.90	13.70	2.30	0.00	330.00	1530.00	2410.00	0.00	17.00	0.00	1.20	0.00	2.70	12.00	0	200	0	0.00
1095	0	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.70	1.20	9.00	2.20	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
1096	0	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.30	0.60	11.00	1.70	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
1098	0	80	0	0	572.00	136.00	6.20	1.30	2.20	1.70	47.00	0.00	0.00	0.00	0.00	20.20	0.20	0.00	73.60	155.00	155.00	155.00	0.00	0.00	0.18	0.13	0.52	5.31	6.96	13.30	1.15	0.30	6.30	1.04	390.00	62.00	150.00	23.00	30.00	230.00	0.80	45.00	0.60	0.00	0	200	0	0.00
1099	0	90	0	0	316.00	75.00	1.00	0.10	0.20	0.30	123.00	1.00	0.00	0.40	0.00	15.50	0.70	0.00	82.60	1.00	1.00	1.00	0.00	0.00	0.14	0.05	0.15	0.45	3.84	15.50	0.75	2.00	0.00	1.16	210.00	270.00	0.00	30.00	34.00	190.00	1.20	170.00	2.70	0.00	0	200	0	0.00
1100	0	57	0	0	550.00	131.00	4.80	1.50	2.20	1.00	68.00	0.00	0.00	0.00	0.00	21.90	0.10	0.00	73.30	10.00	10.00	10.00	0.00	0.00	0.11	0.15	0.56	0.43	8.31	10.10	0.86	0.20	1.10	0.49	320.00	56.00	74.00	6.50	24.00	200.00	0.60	5.40	0.90	0.00	0	200	0	0.00
1101	0	70	0	0	478.00	113.00	2.70	0.90	1.20	0.40	57.00	0.10	0.00	0.00	0.00	22.20	0.10	0.00	75.10	4.00	4.00	4.00	3.00	3.00	0.45	0.17	0.45	0.99	6.97	7.10	0.80	0.00	0.30	0.42	340.00	58.00	80.00	7.50	22.00	190.00	1.10	1.30	2.30	0.00	0	200	0	0.00
1102	0	62	0	0	671.00	160.00	8.30	2.90	3.60	0.80	63.00	0.00	0.00	0.00	0.00	21.40	0.20	0.00	70.30	3.00	3.00	3.00	0.00	0.00	0.83	0.20	0.49	0.77	4.41	3.40	0.81	0.00	0.30	0.31	330.00	64.00	66.00	6.00	21.00	180.00	1.00	1.10	2.70	0.00	0	200	0	0.00
1103	0	34	0	0	565.00	134.00	5.40	2.40	2.30	0.30	53.00	0.00	0.00	0.00	0.00	21.40	0.10	0.00	73.20	7.00	6.00	5.00	10.00	10.00	0.07	0.15	0.31	2.85	4.82	5.90	0.68	0.00	0.20	0.44	330.00	45.00	69.00	4.50	20.00	180.00	1.80	1.60	4.50	0.00	0	200	0	0.00
1104	0	70	0	0	498.00	118.00	3.30	1.00	1.40	0.40	59.00	0.10	0.00	0.00	0.00	22.00	0.10	0.00	74.60	4.00	4.00	4.00	3.00	3.00	0.35	0.14	0.54	0.85	6.01	4.70	0.83	0.00	0.60	0.31	340.00	53.00	60.00	6.40	22.00	200.00	0.80	1.40	2.30	0.00	0	200	0	0.00
1105	0	70	0	0	599.00	143.00	6.20	2.40	3.00	0.60	62.00	0.00	0.00	0.00	0.00	21.60	0.10	0.00	72.10	5.00	4.00	4.00	3.00	3.00	0.47	0.15	0.49	1.01	6.12	7.30	0.70	0.00	1.00	0.36	330.00	48.00	61.00	4.20	20.00	190.00	1.10	1.50	2.60	0.00	0	200	0	0.00
1106	0	70	0	0	536.00	128.00	4.80	1.90	2.00	0.50	71.00	0.00	0.00	0.00	0.00	21.10	0.20	0.00	74.10	6.00	5.00	5.00	5.00	5.00	0.08	0.23	0.45	1.47	8.27	10.10	1.40	0.00	2.50	0.35	340.00	66.00	68.00	9.70	22.00	200.00	1.10	1.30	2.60	0.00	0	200	0	0.00
1107	0	62	0	0	740.00	177.00	10.20	3.90	4.50	1.00	57.00	0.00	0.00	0.00	0.00	21.30	0.10	0.00	68.50	3.00	3.00	3.00	1.00	1.00	0.73	0.16	0.68	0.90	0.00	2.70	0.86	0.00	1.10	0.34	350.00	45.00	67.00	5.10	21.00	190.00	0.50	1.00	1.60	0.00	0	200	0	0.00
1108	0	57	0	0	482.00	114.00	2.50	0.80	1.10	0.60	63.00	0.10	0.00	0.00	0.00	22.90	0.10	0.00	74.60	5.00	5.00	5.00	0.00	0.00	0.12	0.16	0.56	0.45	10.35	10.50	0.85	0.00	1.00	0.48	330.00	58.00	67.00	6.70	26.00	210.00	0.60	2.20	1.00	0.00	0	200	0	0.00
1109	0	57	0	0	631.00	151.00	7.60	2.40	3.50	1.50	74.00	0.00	0.00	0.00	0.00	20.70	0.10	0.00	71.80	16.00	16.00	16.00	0.00	0.00	0.10	0.14	0.55	0.40	5.24	9.60	0.88	0.50	1.20	0.51	300.00	53.00	81.00	6.20	22.00	190.00	0.60	9.20	0.80	0.00	0	200	0	0.00
1110	0	87	0	0	564.00	134.00	5.80	3.00	2.70	0.60	67.00	0.00	0.00	0.00	0.00	20.50	0.10	0.00	73.70	7.00	7.00	6.00	4.00	4.00	0.17	0.10	0.38	3.26	3.86	10.50	0.77	0.00	3.80	0.40	310.00	58.00	77.00	6.30	22.00	190.00	1.70	0.70	3.30	0.00	0	200	0	0.00
1111	0	70	0	0	608.00	145.00	6.60	2.40	2.90	0.70	63.00	0.00	0.00	0.00	0.00	21.40	0.10	0.00	72.00	6.00	5.00	5.00	2.00	2.00	0.44	0.18	0.46	1.31	5.54	6.00	0.82	0.00	0.70	0.38	330.00	58.00	68.00	6.30	21.00	190.00	1.20	2.10	2.70	0.00	0	200	0	0.00
1112	0	40	0	0	1090.00	263.00	22.70	8.70	10.50	2.00	51.00	0.50	0.50	0.00	0.00	14.30	2.20	0.00	62.60	2.00	2.00	2.00	2.00	2.00	0.24	0.12	0.10	0.87	3.14	0.90	0.42	35.40	0.40	0.08	180.00	870.00	1220.00	8.50	13.00	180.00	0.90	0.40	1.90	0.00	0	200	0	0.00
1113	0	40	0	0	1100.00	266.00	23.10	8.70	10.80	2.30	58.00	0.80	0.80	0.00	0.00	13.70	2.00	0.00	62.50	4.00	4.00	3.00	8.00	8.00	0.21	0.13	0.15	0.85	2.89	2.40	0.46	21.40	0.40	0.16	140.00	810.00	1130.00	12.00	13.00	170.00	0.70	1.50	1.40	0.00	0	200	0	0.00
1114	0	24	0	0	1890.00	456.00	40.70	15.60	18.60	3.70	80.00	0.30	0.30	0.00	0.00	22.00	3.70	0.00	36.90	4.00	4.00	3.00	5.00	5.00	0.46	0.19	0.29	2.24	5.96	2.50	0.70	31.70	0.80	0.34	340.00	1490.00	2300.00	6.80	19.00	180.00	1.50	0.80	3.00	0.00	0	200	0	0.00
1115	0	24	0	0	1470.00	356.00	31.80	11.80	14.80	3.20	63.00	0.70	0.70	0.00	0.20	16.50	2.20	0.10	50.80	4.00	3.00	3.00	7.00	7.00	0.47	0.14	0.24	1.07	4.11	5.20	0.62	38.00	0.00	0.35	220.00	890.00	1310.00	11.00	18.00	130.00	0.90	1.30	1.80	0.00	0	200	0	0.00
1116	0	36	0	0	1300.00	314.00	27.20	10.00	12.40	3.30	93.00	1.20	1.10	0.10	0.10	15.80	2.60	0.10	55.60	1242.00	1242.00	1241.00	5.00	5.00	0.21	0.46	0.20	4.03	4.21	14.20	0.91	10.90	0.00	0.38	190.00	1030.00	1020.00	25.00	12.00	120.00	8.80	3.90	2.50	0.00	0	200	0	0.00
1117	0	24	0	0	1120.00	269.00	17.20	6.30	7.70	1.70	65.00	0.40	0.30	0.00	0.00	28.10	4.00	0.00	54.20	2.00	2.00	2.00	0.00	0.00	0.39	0.22	0.37	0.53	5.06	3.50	0.89	4.00	0.60	0.07	400.00	1610.00	1640.00	8.80	18.00	220.00	2.40	0.00	3.50	0.00	0	200	0	0.00
1118	0	36	0	0	926.00	223.00	15.60	6.00	7.20	1.10	49.00	0.70	0.70	0.00	0.00	19.80	2.80	0.00	63.90	4.00	4.00	4.00	0.00	0.00	0.59	0.16	0.32	0.50	5.54	2.00	0.88	33.60	0.50	0.20	410.00	1130.00	1640.00	9.80	21.00	240.00	0.50	1.90	2.30	9.70	0	200	0	0.00
1119	0	15	0	0	177.00	42.00	0.50	0.00	0.10	0.20	0.00	7.20	7.20	0.00	2.80	0.80	0.00	0.00	88.70	2.00	1.00	0.00	11.00	8.00	0.02	0.03	0.05	0.00	0.37	29.00	0.19	47.00	0.00	0.36	160.00	2.10	14.00	20.00	12.00	23.00	0.50	1.20	0.10	0.00	0	200	0	0.00
